batch_id,elapsed_time_h,variable,assessment_value,reference_median,reference_scale,robust_z_score,absolute_score,is_anomaly
ASSESS_001,50,feed_rate_ml_h,8.85,8.585,0.4077150000000005,0.6499638227683516,0.6499638227683516,False
ASSESS_001,51,ph,7.048,7.038,0.012602099999999599,0.7935185405607086,0.7935185405607086,False
ASSESS_001,51,dissolved_oxygen_pct,41.72,41.885000000000005,0.6819960000000065,-0.2419369028557421,0.2419369028557421,False
ASSESS_001,51,temperature_c,36.72,36.805,0.09636899999999662,-0.8820263777771258,0.8820263777771258,False
ASSESS_001,51,agitation_rpm,129.6,135.35000000000002,5.7080099999999705,-1.0073563290884315,1.0073563290884315,False
ASSESS_001,51,feed_rate_ml_h,9.0,8.765,0.20015099999999966,1.1741135442740722,1.1741135442740722,False
ASSESS_001,52,ph,7.032,7.0395,0.010378199999999515,-0.7226686708678417,0.7226686708678417,False
ASSESS_001,52,dissolved_oxygen_pct,40.09,41.86,1.1564280000000016,-1.5305751849661142,1.5305751849661142,False
ASSESS_001,52,temperature_c,36.74,36.815,0.08895599999999809,-0.8431134493457141,0.8431134493457141,False
ASSESS_001,52,agitation_rpm,125.7,136.7,3.632370000000004,-3.028325858874502,3.028325858874502,False
ASSESS_001,52,feed_rate_ml_h,9.15,9.004999999999999,0.30393300000000006,0.4770788298736936,0.4770788298736936,False
ASSESS_001,53,ph,7.032,7.0355,0.017049899999999767,-0.20527979636243524,0.20527979636243524,False
ASSESS_001,53,dissolved_oxygen_pct,39.91,41.370000000000005,1.6753380000000038,-0.8714659370228602,0.8714659370228602,False
ASSESS_001,53,temperature_c,36.79,36.775000000000006,0.08154299999999957,0.18395202531171947,0.18395202531171947,False
ASSESS_001,53,agitation_rpm,127.9,136.2,4.373670000000004,-1.8977197639510925,1.8977197639510925,False
ASSESS_001,53,feed_rate_ml_h,9.44,8.985,0.2742809999999994,1.6588826787127111,1.6588826787127111,False
ASSESS_001,54,ph,7.031,7.0375,0.014084700000000094,-0.46149367753661114,0.46149367753661114,False
ASSESS_001,54,dissolved_oxygen_pct,39.45,41.4,1.6234469999999983,-1.2011479278350312,1.2011479278350312,False
ASSESS_001,54,temperature_c,36.74,36.825,0.08895600000000337,-0.95552857592515,0.95552857592515,False
ASSESS_001,54,agitation_rpm,129.4,137.8,3.409980000000017,-2.4633575563492935,2.4633575563492935,False
ASSESS_001,54,feed_rate_ml_h,9.56,9.254999999999999,0.40030200000000066,0.7619247468161563,0.7619247468161563,False
ASSESS_001,55,ph,7.025,7.038,0.017791199999999355,-0.7306983227663324,0.7306983227663324,False
ASSESS_001,55,dissolved_oxygen_pct,37.79,41.06,1.7049899999999978,-1.9178998117291053,1.9178998117291053,False
ASSESS_001,55,temperature_c,36.75,36.81,0.11860799999999747,-0.5058680696074763,0.5058680696074763,False
ASSESS_001,55,agitation_rpm,129.4,138.8,3.1875899999999873,-2.9489363437581506,2.9489363437581506,False
ASSESS_001,55,feed_rate_ml_h,9.67,9.53,0.26686799999999955,0.5246039240373548,0.5246039240373548,False
ASSESS_001,56,ph,7.025,7.041,0.01556729999999993,-1.02779544301196,1.02779544301196,False
ASSESS_001,56,dissolved_oxygen_pct,37.53,40.065,1.237970999999996,-2.0477054793690685,2.0477054793690685,False
ASSESS_001,56,temperature_c,36.77,36.805,0.08154299999999957,-0.42922139239415735,0.42922139239415735,False
ASSESS_001,56,agitation_rpm,128.3,138.35000000000002,4.22540999999997,-2.378467414996434,2.378467414996434,False
ASSESS_001,56,feed_rate_ml_h,9.91,9.66,0.40030200000000066,0.6245284809968463,0.6245284809968463,False
ASSESS_001,57,ph,7.039,7.032,0.011119499999999762,0.6295247088448063,0.6295247088448063,False
ASSESS_001,57,dissolved_oxygen_pct,37.59,39.650000000000006,1.9570320000000003,-1.05261436706196,1.05261436706196,False
ASSESS_001,57,temperature_c,36.74,36.805,0.08154299999999957,-0.7971254430177706,0.7971254430177706,False
ASSESS_001,57,agitation_rpm,129.7,138.35,4.4478,-1.944781689824184,1.944781689824184,False
ASSESS_001,57,feed_rate_ml_h,10.17,9.76,0.3187589999999998,1.2862381924902526,1.2862381924902526,False
ASSESS_001,58,ph,7.032,7.031499999999999,0.011119499999999762,0.04496605063182893,0.04496605063182893,False
ASSESS_001,58,dissolved_oxygen_pct,38.17,39.150000000000006,1.5048390000000007,-0.6512324574256805,0.6512324574256805,False
ASSESS_001,58,temperature_c,36.76,36.82,0.07412999999999578,-0.8093889113719909,0.8093889113719909,False
ASSESS_001,58,agitation_rpm,127.3,139.3,2.9652,-4.046944556859576,4.046944556859576,False
ASSESS_001,58,feed_rate_ml_h,10.34,10.035,0.3632369999999988,0.8396721699606613,0.8396721699606613,False
ASSESS_001,59,ph,7.023,7.033,0.01853250000000092,-0.5395926075812858,0.5395926075812858,False
ASSESS_001,59,dissolved_oxygen_pct,37.18,38.985,1.7346420000000025,-1.0405605306455148,1.0405605306455148,False
ASSESS_001,59,temperature_c,36.76,36.835,0.11119499999999893,-0.6744907594766272,0.6744907594766272,False
ASSESS_001,59,agitation_rpm,130.0,139.35000000000002,5.263229999999996,-1.7764756622834326,1.7764756622834326,False
ASSESS_001,59,feed_rate_ml_h,10.48,10.18,0.32617199999999963,0.9197601265589966,0.9197601265589966,False
ASSESS_001,60,ph,7.019,7.032500000000001,0.01408470000000141,-0.9584868687298387,0.9584868687298387,False
ASSESS_001,60,dissolved_oxygen_pct,36.45,38.855000000000004,1.9644449999999989,-1.2242643596537457,1.2242643596537457,False
ASSESS_001,60,temperature_c,36.71,36.83,0.08154299999999957,-1.4716162024943658,1.4716162024943658,False
ASSESS_001,60,agitation_rpm,128.2,138.7,4.744320000000025,-2.213172804532566,2.213172804532566,False
ASSESS_001,60,feed_rate_ml_h,10.55,10.4,0.32617199999999963,0.4598800632794983,0.4598800632794983,False
ASSESS_001,61,ph,7.02,7.032500000000001,0.014084699999999435,-0.8874878414166839,0.8874878414166839,False
ASSESS_001,61,dissolved_oxygen_pct,37.35,38.135,1.445535000000002,-0.5430515345529479,0.5430515345529479,False
ASSESS_001,61,temperature_c,36.73,36.82,0.08154299999999957,-1.1037121518708397,1.1037121518708397,False
ASSESS_001,61,agitation_rpm,131.6,139.55,3.7064999999999997,-2.1448806151355773,2.1448806151355773,False
ASSESS_001,61,feed_rate_ml_h,11.24,10.57,0.32617199999999963,2.054130949315087,2.054130949315087,False
ASSESS_001,62,ph,7.024,7.0344999999999995,0.010378200000000832,-1.0117361392147644,1.0117361392147644,False
ASSESS_001,62,dissolved_oxygen_pct,34.34,37.695,1.11195,-3.017221997391966,3.017221997391966,False
ASSESS_001,62,temperature_c,36.76,36.795,0.06671700000000252,-0.5246039240373873,0.5246039240373873,False
ASSESS_001,62,agitation_rpm,129.5,140.0,5.8562699999999825,-1.7929501201276634,1.7929501201276634,False
ASSESS_001,62,feed_rate_ml_h,11.05,10.774999999999999,0.2742809999999994,1.002621399221976,1.002621399221976,False
ASSESS_001,63,ph,7.032,7.032,0.01927380000000051,0.0,0.0,False
ASSESS_001,63,dissolved_oxygen_pct,34.59,37.575,1.6753380000000038,-1.7817300150775501,1.7817300150775501,False
ASSESS_001,63,temperature_c,36.79,36.82,0.08154299999999957,-0.36790405062361325,0.36790405062361325,False
ASSESS_001,63,agitation_rpm,131.8,140.95,2.891069999999983,-3.1649181790824956,3.1649181790824956,False
ASSESS_001,63,feed_rate_ml_h,11.3,10.92,0.2816939999999992,1.3489815189531968,1.3489815189531968,False
ASSESS_001,64,ph,7.017,7.0315,0.01111950000000042,-1.304015468321364,1.304015468321364,False
ASSESS_001,64,dissolved_oxygen_pct,33.38,37.474999999999994,1.5196649999999978,-2.694672839079664,2.694672839079664,False
ASSESS_001,64,temperature_c,36.79,36.82,0.10378200000000042,-0.289067468347122,0.289067468347122,False
ASSESS_001,64,agitation_rpm,132.4,141.45,3.928889999999987,-2.3034495748163,2.3034495748163,False
ASSESS_001,64,feed_rate_ml_h,11.29,11.16,0.4892580000000001,0.26570848100592936,0.26570848100592936,False
ASSESS_001,65,ph,7.03,7.029,0.010378199999999515,0.09635582278240742,0.09635582278240742,False
ASSESS_001,65,dissolved_oxygen_pct,36.13,37.400000000000006,1.2824489999999975,-0.9902927913702655,0.9902927913702655,False
ASSESS_001,65,temperature_c,36.81,36.835,0.09636899999999662,-0.2594195228756079,0.2594195228756079,False
ASSESS_001,65,agitation_rpm,132.5,140.85,3.187590000000008,-2.6195338798276984,2.6195338798276984,False
ASSESS_001,65,feed_rate_ml_h,11.58,11.235,0.5040839999999998,0.6844097412336055,0.6844097412336055,False
ASSESS_001,66,ph,7.024,7.0275,0.014084700000000094,-0.24849659559662707,0.24849659559662707,False
ASSESS_001,66,dissolved_oxygen_pct,34.92,36.644999999999996,1.860662999999993,-0.927088892507671,0.927088892507671,False
ASSESS_001,66,temperature_c,36.76,36.805,0.09636899999999662,-0.4669551411761384,0.4669551411761384,False
ASSESS_001,66,agitation_rpm,131.8,142.14999999999998,4.003020000000004,-2.585547911326937,2.585547911326937,False
ASSESS_001,66,feed_rate_ml_h,11.76,11.515,0.5040840000000011,0.4860301060934263,0.4860301060934263,False
ASSESS_001,67,ph,7.023,7.027,0.017791199999999355,-0.22483025315889837,0.22483025315889837,False
ASSESS_001,67,dissolved_oxygen_pct,35.65,36.465,1.7049899999999978,-0.478008668672547,0.478008668672547,False
ASSESS_001,67,temperature_c,36.74,36.815,0.11119500000000421,-0.6744907594765314,0.6744907594765314,False
ASSESS_001,67,agitation_rpm,132.9,141.15,4.225409999999991,-1.9524732511164637,1.9524732511164637,False
ASSESS_001,67,feed_rate_ml_h,11.63,11.504999999999999,0.46701900000000185,0.2676550632843659,0.2676550632843659,False
ASSESS_001,68,ph,7.029,7.0275,0.00444779999999951,0.3372453797383475,0.3372453797383475,False
ASSESS_001,68,dissolved_oxygen_pct,34.72,36.685,2.0608140000000006,-0.9535067211305838,0.9535067211305838,False
ASSESS_001,68,temperature_c,36.75,36.84,0.08154299999999957,-1.1037121518708397,1.1037121518708397,False
ASSESS_001,68,agitation_rpm,135.4,142.95,3.1134600000000123,-2.4249548733563153,2.4249548733563153,False
ASSESS_001,68,feed_rate_ml_h,11.99,11.775,0.3558240000000003,0.6042313053644489,0.6042313053644489,False
ASSESS_001,69,ph,7.027,7.0255,0.01186080000000001,0.12646701740186628,0.12646701740186628,False
ASSESS_001,69,dissolved_oxygen_pct,35.59,37.05,1.7124030000000017,-0.8526030379530942,0.8526030379530942,False
ASSESS_001,69,temperature_c,36.74,36.83,0.08154299999999957,-1.1037121518707524,1.1037121518707524,False
ASSESS_001,69,agitation_rpm,133.4,143.3,3.8547600000000126,-2.568253276468567,2.568253276468567,False
ASSESS_001,69,feed_rate_ml_h,12.17,11.96,0.39288900000000215,0.5345021112833342,0.5345021112833342,False
ASSESS_001,70,ph,7.009,7.0205,0.013343399999999846,-0.8618493037756476,0.8618493037756476,False
ASSESS_001,70,dissolved_oxygen_pct,34.69,36.65,1.089710999999999,-1.798642025270923,1.798642025270923,False
ASSESS_001,70,temperature_c,36.74,36.81,0.04447800000000168,-1.5738117721120022,1.5738117721120022,False
ASSESS_001,70,agitation_rpm,134.5,143.85,4.744320000000004,-1.9707776878456738,1.9707776878456738,False
ASSESS_001,70,feed_rate_ml_h,12.37,12.215,0.4596059999999994,0.33724537973829666,0.33724537973829666,False
ASSESS_001,71,ph,7.011,7.0225,0.01186080000000001,-0.9695804667475916,0.9695804667475916,False
ASSESS_001,71,dissolved_oxygen_pct,35.17,37.11,1.2305580000000027,-1.5765205703428797,1.5765205703428797,False
ASSESS_001,71,temperature_c,36.76,36.84,0.08154299999999957,-0.9810774683296644,0.9810774683296644,False
ASSESS_001,71,agitation_rpm,134.1,144.14999999999998,4.4478,-2.25954404424659,2.25954404424659,False
ASSESS_001,71,feed_rate_ml_h,12.48,12.36,0.36323700000000014,0.33036282096813085,0.33036282096813085,False
ASSESS_001,72,ph,7.017,7.028,0.018532500000000264,-0.5935518683393539,0.5935518683393539,False
ASSESS_001,72,dissolved_oxygen_pct,35.14,36.86,1.0971240000000029,-1.5677352787834322,1.5677352787834322,False
ASSESS_001,72,temperature_c,36.76,36.805,0.10378200000000042,-0.433601202520683,0.433601202520683,False
ASSESS_001,72,agitation_rpm,136.9,144.0,5.633879999999995,-1.2602327348115332,1.2602327348115332,False
ASSESS_001,72,feed_rate_ml_h,12.83,12.525,0.4966709999999986,0.6140886019115281,0.6140886019115281,False
ASSESS_001,73,ph,7.021,7.0265,0.015567299999999272,-0.3533046835354083,0.3533046835354083,False
ASSESS_001,73,dissolved_oxygen_pct,35.31,36.86,1.541904000000004,-1.005250651142998,1.005250651142998,False
ASSESS_001,73,temperature_c,36.71,36.785,0.10378200000000042,-0.7226686708677366,0.7226686708677366,False
ASSESS_001,73,agitation_rpm,136.0,144.3,3.9288900000000084,-2.1125559636436737,2.1125559636436737,False
ASSESS_001,73,feed_rate_ml_h,13.22,12.64,0.41512799999999905,1.397159430344379,1.397159430344379,False
ASSESS_001,74,ph,7.028,7.0265,0.012602099999999599,0.11902778108404286,0.11902778108404286,False
ASSESS_001,74,dissolved_oxygen_pct,36.53,36.9,1.4010569999999951,-0.2640863291072374,0.2640863291072374,False
ASSESS_001,74,temperature_c,36.78,36.83,0.05930399999999873,-0.8431134493457141,0.8431134493457141,False
ASSESS_001,74,agitation_rpm,135.2,145.0,3.3358499999999998,-2.9377819746091736,2.9377819746091736,False
ASSESS_001,74,feed_rate_ml_h,13.21,12.83,0.34841100000000047,1.0906659089408781,1.0906659089408781,False
ASSESS_001,75,ph,7.017,7.017,0.014825999999999683,0.0,0.0,False
ASSESS_001,75,dissolved_oxygen_pct,34.04,37.415,1.089710999999999,-3.097151446576205,3.097151446576205,False
ASSESS_001,75,temperature_c,36.69,36.83,0.07413000000000632,-1.8885741265343132,1.8885741265343132,False
ASSESS_001,75,agitation_rpm,136.9,145.85,5.708009999999991,-1.5679720252767606,1.5679720252767606,False
ASSESS_001,75,feed_rate_ml_h,13.2,12.96,0.42995400000000134,0.5581992492220045,0.5581992492220045,False
ASSESS_001,76,ph,7.03,7.0205,0.01630860000000018,0.5825147468206934,0.5825147468206934,False
ASSESS_001,76,dissolved_oxygen_pct,35.45,37.459999999999994,2.1275310000000136,-0.9447570916710394,0.9447570916710394,False
ASSESS_001,76,temperature_c,36.74,36.815,0.08895599999999809,-0.8431134493457141,0.8431134493457141,False
ASSESS_001,76,agitation_rpm,137.0,146.14999999999998,4.003020000000046,-2.285774240448429,2.285774240448429,False
ASSESS_001,76,feed_rate_ml_h,13.4,13.25,0.26686799999999955,0.5620756328971649,0.5620756328971649,False
ASSESS_001,77,ph,7.01,7.025,0.012602099999999599,-1.1902778108411334,1.1902778108411334,False
ASSESS_001,77,dissolved_oxygen_pct,35.83,37.745000000000005,0.7709519999999993,-2.4839419315340097,2.4839419315340097,False
ASSESS_001,77,temperature_c,36.78,36.82,0.08895600000000337,-0.4496605063177035,0.4496605063177035,False
ASSESS_001,77,agitation_rpm,140.0,148.55,3.0393300000000165,-2.813119996841398,2.813119996841398,False
ASSESS_001,77,feed_rate_ml_h,13.68,13.375,0.5263230000000007,0.5794920609587636,0.5794920609587636,False
ASSESS_001,78,ph,7.011,7.0215,0.011860800000000669,-0.8852691218129399,0.8852691218129399,False
ASSESS_001,78,dissolved_oxygen_pct,35.88,38.230000000000004,1.497425999999997,-1.5693596878910918,1.5693596878910918,False
ASSESS_001,78,temperature_c,36.77,36.81,0.10378200000000042,-0.3854232911294732,0.3854232911294732,False
ASSESS_001,78,agitation_rpm,138.4,148.25,3.3358499999999998,-2.952770658153093,2.952770658153093,False
ASSESS_001,78,feed_rate_ml_h,13.71,13.58,0.5337359999999991,0.24356610758877234,0.24356610758877234,False
ASSESS_001,79,ph,7.012,7.0225,0.017049899999999767,-0.6158393890873578,0.6158393890873578,False
ASSESS_001,79,dissolved_oxygen_pct,35.69,38.224999999999994,1.6308600000000126,-1.5543946138846847,1.5543946138846847,False
ASSESS_001,79,temperature_c,36.74,36.825,0.06671699999999725,-1.274038101233634,1.274038101233634,False
ASSESS_001,79,agitation_rpm,136.9,148.05,4.447799999999979,-2.5068573227213586,2.5068573227213586,False
ASSESS_001,79,feed_rate_ml_h,14.15,13.675,0.41512800000000033,1.1442253955406507,1.1442253955406507,False
ASSESS_001,80,ph,7.008,7.0255,0.012602100000000258,-1.3886574459812024,1.3886574459812024,False
ASSESS_001,80,dissolved_oxygen_pct,35.72,38.0,1.3714049999999958,-1.6625285747098837,1.6625285747098837,False
ASSESS_001,80,temperature_c,36.81,36.825,0.08895599999999809,-0.1686226898691588,0.1686226898691588,False
ASSESS_001,80,agitation_rpm,140.3,149.0,3.8547599999999913,-2.2569498490178397,2.2569498490178397,False
ASSESS_001,80,feed_rate_ml_h,14.49,13.82,0.3558240000000003,1.882953370205493,1.882953370205493,False
ASSESS_001,81,ph,7.023,7.0215,0.010378199999999515,0.14453373417356835,0.14453373417356835,False
ASSESS_001,81,dissolved_oxygen_pct,37.5,38.41,1.5863820000000004,-0.5736323281529898,0.5736323281529898,False
ASSESS_001,81,temperature_c,36.73,36.81,0.0963690000000019,-0.830142473202003,0.830142473202003,False
ASSESS_001,81,agitation_rpm,142.8,148.45,3.8547600000000126,-1.4657203042472058,1.4657203042472058,False
ASSESS_001,81,feed_rate_ml_h,14.38,14.025,0.3706500000000013,0.9577768784567628,0.9577768784567628,False
ASSESS_001,82,ph,6.991,7.019,0.011119499999999762,-2.518098835379385,2.518098835379385,False
ASSESS_001,82,dissolved_oxygen_pct,36.32,38.085,1.3565789999999986,-1.3010668748373684,1.3010668748373684,False
ASSESS_001,82,temperature_c,36.69,36.81,0.08895599999999809,-1.3489815189532703,1.3489815189532703,False
ASSESS_001,82,agitation_rpm,142.5,149.95,3.780630000000017,-1.9705710423923937,1.9705710423923937,False
ASSESS_001,82,feed_rate_ml_h,14.66,14.175,0.5930399999999991,0.8178200458653719,0.8178200458653719,False
ASSESS_001,83,ph,7.009,7.022,0.014826000000000342,-0.8768379873195468,0.8768379873195468,False
ASSESS_001,83,dissolved_oxygen_pct,38.4,38.485,1.2305579999999974,-0.06907435488615818,0.06907435488615818,False
ASSESS_001,83,temperature_c,36.76,36.81,0.08895599999999809,-0.5620756328972226,0.5620756328972226,False
ASSESS_001,83,agitation_rpm,139.7,151.3,3.1134599999999915,-3.7257584809183526,3.7257584809183526,False
ASSESS_001,83,feed_rate_ml_h,14.77,14.495000000000001,0.6226919999999999,0.44163085441919697,0.44163085441919697,False
ASSESS_001,84,ph,7.021,7.017,0.010378200000000174,0.385423291129434,0.385423291129434,False
ASSESS_001,84,dissolved_oxygen_pct,36.91,38.260000000000005,1.6901639999999956,-0.7987390572749224,0.7987390572749224,False
ASSESS_001,84,temperature_c,36.69,36.82,0.10378200000000042,-1.2526256961708393,1.2526256961708393,False
ASSESS_001,84,agitation_rpm,141.6,150.15,5.263229999999996,-1.6244777446549017,1.6244777446549017,False
ASSESS_001,84,feed_rate_ml_h,14.92,14.675,0.6004530000000017,0.40802527425127116,0.40802527425127116,False
ASSESS_001,85,ph,7.009,7.017,0.01556729999999993,-0.51389772150598,0.51389772150598,False
ASSESS_001,85,dissolved_oxygen_pct,36.27,37.915000000000006,1.7124030000000017,-0.9606383544060607,0.9606383544060607,False
ASSESS_001,85,temperature_c,36.72,36.82,0.0963690000000019,-1.0376780915024484,1.0376780915024484,False
ASSESS_001,85,agitation_rpm,142.6,151.9,3.1134599999999915,-2.9870305062535047,2.9870305062535047,False
ASSESS_001,85,feed_rate_ml_h,15.23,14.745000000000001,0.6004529999999977,0.8077235020892581,0.8077235020892581,False
ASSESS_001,86,ph,7.02,7.02,0.014826000000000342,0.0,0.0,False
ASSESS_001,86,dissolved_oxygen_pct,36.92,38.730000000000004,1.4455350000000073,-1.2521315637462898,1.2521315637462898,False
ASSESS_001,86,temperature_c,36.77,36.835,0.09636899999999662,-0.6744907594765952,0.6744907594765952,False
ASSESS_001,86,agitation_rpm,143.3,151.2,6.9682200000000245,-1.1337185106095888,1.1337185106095888,False
ASSESS_001,86,feed_rate_ml_h,15.28,14.895,0.4892580000000001,0.7869058860560272,0.7869058860560272,False
ASSESS_001,87,ph,7.028,7.019,0.01556729999999993,0.5781349366941919,0.5781349366941919,False
ASSESS_001,87,dissolved_oxygen_pct,36.51,38.245000000000005,1.074885000000002,-1.614126162333648,1.614126162333648,False
ASSESS_001,87,temperature_c,36.73,36.805,0.08154299999999957,-0.919760126559033,0.919760126559033,False
ASSESS_001,87,agitation_rpm,144.5,153.4,4.892579999999975,-1.8190811391944641,1.8190811391944641,False
ASSESS_001,87,feed_rate_ml_h,15.45,15.075,0.600452999999999,0.6245284809968484,0.6245284809968484,False
ASSESS_001,88,ph,7.011,7.016500000000001,0.013343399999999188,-0.41218879745798215,0.41218879745798215,False
ASSESS_001,88,dissolved_oxygen_pct,37.42,38.585,1.0526460000000013,-1.1067348377327209,1.1067348377327209,False
ASSESS_001,88,temperature_c,36.77,36.825,0.09636899999999662,-0.5707229503263668,0.5707229503263668,False
ASSESS_001,88,agitation_rpm,144.1,153.4,4.2254100000000125,-2.2009698467130963,2.2009698467130963,False
ASSESS_001,88,feed_rate_ml_h,15.51,15.33,0.6375179999999996,0.28234496908322565,0.28234496908322565,False
ASSESS_001,89,ph,7.019,7.021,0.00815430000000009,-0.24526936708236852,0.24526936708236852,False
ASSESS_001,89,dissolved_oxygen_pct,35.3,37.974999999999994,1.3862310000000087,-1.929692814545325,1.929692814545325,False
ASSESS_001,89,temperature_c,36.71,36.83,0.08895600000000337,-1.3489815189531105,1.3489815189531105,False
ASSESS_001,89,agitation_rpm,144.0,154.39999999999998,3.4841100000000123,-2.984980382364489,2.984980382364489,False
ASSESS_001,89,feed_rate_ml_h,15.94,15.515,0.43736700000000117,0.9717239755171236,0.9717239755171236,False
ASSESS_001,90,ph,7.029,7.012499999999999,0.008154300000000747,2.0234722784296766,2.0234722784296766,False
ASSESS_001,90,dissolved_oxygen_pct,34.66,37.765,1.074885000000002,-2.888681114723899,2.888681114723899,False
ASSESS_001,90,temperature_c,36.77,36.81,0.10378200000000042,-0.3854232911294732,0.3854232911294732,False
ASSESS_001,90,agitation_rpm,147.5,155.75,4.003020000000004,-2.0609439872895945,2.0609439872895945,False
ASSESS_001,90,feed_rate_ml_h,16.27,15.620000000000001,0.4892580000000014,1.3285424050296504,1.3285424050296504,False
ASSESS_001,91,ph,7.012,7.015499999999999,0.014825999999999683,-0.23607176581680234,0.23607176581680234,False
ASSESS_001,91,dissolved_oxygen_pct,36.24,38.4,1.7124030000000017,-1.2613853164237592,1.2613853164237592,False
ASSESS_001,91,temperature_c,36.7,36.835,0.08154299999999957,-1.6555682278061723,1.6555682278061723,False
ASSESS_001,91,agitation_rpm,145.1,155.55,4.818449999999979,-2.168747211240142,2.168747211240142,False
ASSESS_001,91,feed_rate_ml_h,16.4,15.825,0.6078659999999989,0.9459321626805913,0.9459321626805913,False
ASSESS_001,92,ph,7.008,7.018000000000001,0.017049900000001086,-0.5865137038926937,0.5865137038926937,False
ASSESS_001,92,dissolved_oxygen_pct,36.45,37.96,1.6753379999999984,-0.901310660893503,0.901310660893503,False
ASSESS_001,92,temperature_c,36.79,36.83,0.11860799999999747,-0.3372453797382976,0.3372453797382976,False
ASSESS_001,92,agitation_rpm,146.4,155.2,4.2254100000000125,-2.0826381345242133,2.0826381345242133,False
ASSESS_001,92,feed_rate_ml_h,16.7,16.05,0.42995400000000134,1.511789633309602,1.511789633309602,False
ASSESS_001,93,ph,7.015,7.0105,0.014825999999999683,0.3035208417644259,0.3035208417644259,False
ASSESS_001,93,dissolved_oxygen_pct,35.84,37.475,1.9792710000000011,-0.8260617166623454,0.8260617166623454,False
ASSESS_001,93,temperature_c,36.73,36.795,0.09636899999999662,-0.6744907594766689,0.6744907594766689,False
ASSESS_001,93,agitation_rpm,146.6,157.35000000000002,6.004530000000017,-1.790314978857629,1.790314978857629,False
ASSESS_001,93,feed_rate_ml_h,16.56,16.189999999999998,0.5930399999999966,0.6239039525158558,0.6239039525158558,False
ASSESS_001,94,ph,7.017,7.01,0.012602100000000258,0.5554629783925233,0.5554629783925233,False
ASSESS_001,94,dissolved_oxygen_pct,35.98,36.974999999999994,1.2231449999999937,-0.8134767341566229,0.8134767341566229,False
ASSESS_001,94,temperature_c,36.79,36.815,0.09636899999999662,-0.2594195228756079,0.2594195228756079,False
ASSESS_001,94,agitation_rpm,150.0,158.60000000000002,4.225409999999991,-2.035305449648683,2.035305449648683,False
ASSESS_001,94,feed_rate_ml_h,16.97,16.355,0.5114970000000009,1.2023530929800124,1.2023530929800124,False
ASSESS_001,95,ph,7.007,7.016,0.01556729999999993,-0.578134936694249,0.578134936694249,False
ASSESS_001,95,dissolved_oxygen_pct,35.7,37.4,1.0822980000000006,-1.5707319056304223,1.5707319056304223,False
ASSESS_001,95,temperature_c,36.72,36.82,0.08895600000000337,-1.1241512657942987,1.1241512657942987,False
ASSESS_001,95,agitation_rpm,150.1,158.65,4.07715,-2.097053088554508,2.097053088554508,False
ASSESS_001,95,feed_rate_ml_h,16.86,16.54,0.5930400000000005,0.5395926075812763,0.5395926075812763,False
ASSESS_001,96,ph,7.003,7.009,0.013343399999999846,-0.44966050631775234,0.44966050631775234,False
ASSESS_001,96,dissolved_oxygen_pct,33.94,36.974999999999994,1.9125539999999985,-1.5868832984585004,1.5868832984585004,False
ASSESS_001,96,temperature_c,36.81,36.825,0.0963690000000019,-0.15565171372537095,0.15565171372537095,False
ASSESS_001,96,agitation_rpm,152.0,159.55,4.670189999999987,-1.6166365822375603,1.6166365822375603,False
ASSESS_001,96,feed_rate_ml_h,17.32,16.689999999999998,0.34841099999999914,1.8082092700862031,1.8082092700862031,False
ASSESS_001,97,ph,7.02,7.0095,0.014825999999999683,0.708215297450407,0.708215297450407,False
ASSESS_001,97,dissolved_oxygen_pct,35.22,36.81,1.4826,-1.0724403075677886,1.0724403075677886,False
ASSESS_001,97,temperature_c,36.72,36.82,0.08895600000000337,-1.1241512657942987,1.1241512657942987,False
ASSESS_001,97,agitation_rpm,150.3,160.35,4.521930000000016,-2.2225023386031952,2.2225023386031952,False
ASSESS_001,97,feed_rate_ml_h,17.64,16.93,0.5040840000000024,1.4084954094952378,1.4084954094952378,False
ASSESS_001,98,ph,7.004,7.0095,0.01927379999999985,-0.28536147516320326,0.28536147516320326,False
ASSESS_001,98,dissolved_oxygen_pct,35.94,36.620000000000005,1.9792709999999907,-0.34356083628770895,0.34356083628770895,False
ASSESS_001,98,temperature_c,36.69,36.81,0.11119500000000421,-1.0791852151625523,1.0791852151625523,False
ASSESS_001,98,agitation_rpm,150.5,161.1,3.9288900000000084,-2.6979630379063733,2.6979630379063733,False
ASSESS_001,98,feed_rate_ml_h,17.65,16.98,0.5040839999999998,1.3291435554391697,1.3291435554391697,False
ASSESS_001,99,ph,7.015,7.010999999999999,0.005930399999999347,0.674490759476745,0.674490759476745,False
ASSESS_001,99,dissolved_oxygen_pct,34.95,36.724999999999994,1.7494679999999996,-1.0145941509075855,1.0145941509075855,False
ASSESS_001,99,temperature_c,36.75,36.82,0.08895600000000337,-0.7869058860560011,0.7869058860560011,False
ASSESS_001,99,agitation_rpm,152.5,162.05,2.9652,-3.220693376500746,3.220693376500746,False
ASSESS_001,99,feed_rate_ml_h,18.01,17.29,0.600452999999999,1.1990946835139529,1.1990946835139529,False
ASSESS_001,100,ph,7.008,7.0105,0.015567300000000589,-0.16059303797063693,0.16059303797063693,False
ASSESS_001,100,dissolved_oxygen_pct,33.73,36.945,2.0608140000000006,-1.5600631595088166,1.5600631595088166,False
